,Ticker,Name,Market Cap,Sector,Beta
6064,ARCNF,Arcane Crypto AB,421.032157,Technology,1.79595
6065,RATIY,Rational AG,6821.999931,Machinery,0.87071
6066,BBIGV,Vinco Ventures Inc,456.9816040186046,Leisure Products,0.51756
6067,PBT,Permian Basin Royalty Trust,764.38,Energy ,0.94021
6068,RETO,ReTo Eco-Solutions Inc,19.622816226388892,Construction,2.01174
6069,HCPHY,Holcim Philippines Inc,34583.252151,Construction,0.76241
6070,GMDA,Gamida Cell Ltd,133.13427155555556,Biotechnology,1.81315
6071,TOEIF,Toei Co Ltd,229360.889053,Media,0.75668
6072,HLVTY,Helvetia Holding AG,6238.931613,Insurance,1.13074
6073,BW,Babcock & Wilcox Enterprises Inc,589.6873642936747,Electrical Equipment,2.49352
6074,SWSDF,Swiss Life Holding AG,16950.928814,Insurance,1.28883
6075,OPRX,OPTIMIZERx Corp,480.3111537216495,Health Care,0.90398
6076,ANTOF,Iida Group Holdings Co Ltd,601559.416992,Consumer products,1.22476
6077,BRFS,BRF SA,16542.834432,Food Products,1.33324
6078,OCPNF,Olympus Corp,3444245.623535,Health Care,0.86966
6079,VARTY,Varta AG,3430.184475,Electrical Equipment,0.99743
6080,WWD,Woodward Inc,6233.099251795621,Aerospace & Defense,1.50768
6081,MACLF,MACA Ltd,246.031819,Metals & Mining,1.4068
6082,MPAD,Micropac Industries Inc,39.22,Electrical Equipment,0.33953
6083,BWBBP,Bridgewater Bancshares Inc,452.92243004594087,Financial Services,0.70868
6084,LMFA,LM Funding America Inc,18.85231113669065,Financial Services,1.62941
6085,BSNLF,Blue Star Helium Ltd,45.99893,Energy ,0.76618
6086,CLDHF,CapitaLand China Trust,1922.3798,Real Estate,0.54964
6087,YRCCF,Yurtec Corp,49701.206589,Construction,0.90151
6088,ATTO,Atento SA,166.0500527142857,Commercial Services & Supplies,1.42421
6089,TCPFF,True Corporation PCL,152049.528717,Telecommunication,1.03762
6090,SABRP,Sabre Corp,2555.638419778808,Technology,1.84545
6091,RCRUY,Recruit Holdings Co Ltd,7544432.182983,Professional Services,1.70608
6092,AZIHY,Azimut Holding SpA,2747.516747,Financial Services,1.39165
6093,CCLP,CSI Compressco LP,194.87525050811468,,1.11683
6094,HACOF,Hanison Construction Holdings Ltd,1326.702738,Construction,0.48412
6095,WRB,W R Berkley Corp,18802.213020114617,Insurance,0.74681
6096,ENHT,enherent Corp,0.0,Technology,2.29473
6097,MURGF,Muenchener Rueckversicherungs Gesellschaft in Muenchen AG,31101.964233,Insurance,1.02791
6098,ATROB,Astronics Corp,344.34313973384036,Aerospace & Defense,1.80467
6099,TNGCF,Tongcheng Travel Holdings Ltd,31987.443289,"Hotels, Restaurants & Leisure",1.22936
6100,GE,General Electric Co,85857.37265382695,Industrial Conglomerates,1.02808
6101,NPIFF,Northland Power Inc,8577.121394,Utilities,0.4523
6102,SDVKY,Sandvik AB,255016.650032,Machinery,1.27718
6103,SNDD,RedHawk Holdings Corp,1.32,Health Care,-0.85595
6104,MCIAF,Mercia Asset Management PLC,130.93263600000003,Financial Services,1.64908
6105,EXK,Endeavour Silver Corp,807.473289,Metals & Mining,1.46356
6106,FRCOY,Fast Retailing Co Ltd,6294089.576797,Retail,1.15867
6107,SIG,Signet Jewelers Ltd,3135.5476216789184,Retail,2.3929
6108,ENAFF,Enablence Technologies Inc,24.631193,Communications,1.38927
6109,SEAC,SeaChange International Inc,36.427098734610695,Technology,1.01831
6110,CELPQ,Cypress Environmental Partners LP,0.74,,1.68893
6111,DSHIF,Doshisha Co Ltd,54573.988972,Distributors,1.0053
6112,GNTGF,Genting Plantations Bhd,6782.818198,Food Products,1.05813
6113,NNKEF,Nankai Electric Railway Co Ltd,278437.811279,Road & Rail,0.71267
6114,ARHTF,ARHT Media Inc,34.904225,Technology,0.75276
6115,VSSPY,Valid Solucoes SA,816.876213,Commercial Services & Supplies,1.35272
6116,GAINN,Gladstone Investment Corp,506.04456123703216,Financial Services,1.47689
6117,RKFL,Rocketfuel Blockchain Inc,5.50770867833333,Technology,1.69384
6118,HEP,Holly Energy Partners LP,2507.309075083036,Energy ,0.88014
6119,ICNAF,Icanic Brands Company Inc,32.161854,Consumer products,1.09827
6120,RCUS,Arcus Biosciences Inc,1473.8163755301457,Biotechnology,0.99989
6121,PKTEF,Parkit Enterprise Inc,257.746222,Commercial Services & Supplies,2.24273
6122,BJECF,Beijing Enterprises Clean Energy Group Ltd,9323.342958,Utilities,1.8
6123,NWHUF,NorthWest Healthcare Properties REIT,3108.627961,Real Estate,0.79041
6124,MCBI,Mountain Commerce Bancorp Inc,183.39608,Banking,0.99726
6125,STECF,Scatec ASA,14674.421248,Utilities,0.81856
6126,EMITF,Elbit Imaging Ltd,5551.7284,Health Care,0.82668
6127,QPRC,Quest Patent Research Corp,3.7866752727272703,Professional Services,0.08626
6128,MPHYF,Mcphy Energy SA,428.709169,Machinery,1.66564
6129,PROV,Provident Financial Holdings Inc,108.18497851214576,Financial Services,0.5721
6130,BQCNF,Banque Cantonale Vaudoise,6465.476041,Banking,0.2659
6131,BHLL,Bunker Hill Mining Corp,40.32038032500001,Metals & Mining,2.57767
6132,SFE,Safeguard Scientifics Inc,66.62680317535545,Financial Services,1.05024
6133,UPIN,Universal Power Industry Corp,0.43,Technology,1.46105
6134,DSX,Diana Shipping Inc,562.2074415279816,Marine,0.9705
6135,CNPPF,China Overseas Property Holdings Ltd,29417.401705,Real Estate,0.8175
6136,PKPYY,Pick N Pay Stores Ltd,2550397.3909,Retail,-0.02327
6137,CRK,Comstock Resources Inc,4765.254034339049,Energy ,1.11957
6138,CSSPF,Circassia Group PLC,148.46290600000003,Biotechnology,1.93613
6139,WDAY,Workday Inc,42529.43933656924,Technology,1.39153
6140,XENE,Xenon Pharmaceuticals Inc,1486.9601919040479,Biotechnology,1.76321
6141,RGP,Resources Connection Inc,612.1078127410913,Professional Services,0.90991
6142,BRRLY,Barry Callebaut AG,11499.105875,Food Products,0.7313
6143,TS,Tenaris SA,18587.552808,,1.5412
6144,PNADF,Petronas Dagangan Bhd,21478.47587,Energy ,1.1543
6145,HOFV,Hall of Fame Resort & Entertainment Co,72.68317368017524,"Hotels, Restaurants & Leisure",0.37675
6146,CFNCF,Compagnie Financiere Tradition SA,818.080307,Financial Services,0.28747
6147,BEGI,Blackstar Enterprise Group Inc,0.63994698684211,Financial Services,2.88111
6148,CPOUF,Charoen Pokphand Foods PCL,220847.607422,Food Products,0.69958
6149,COUTF,China Outfitters Holdings Ltd,328.291606,"Textiles, Apparel & Luxury Goods",0.38548
6150,LADR,Ladder Capital Corp,1480.858797,Real Estate,2.00626
6151,DB,Deutsche Bank AG,21245.473736,Financial Services,1.14164
6152,ECKTF,Checkit PLC,38.883083000000006,Electrical Equipment,0.38685
6153,TAC,TransAlta Corp,3933.904075,Utilities,1.2246
6154,FDX,FedEx Corp,57415.75118459423,Logistics & Transportation,1.32587
6155,NJMVF,Nichols PLC,466.88794600000006,Beverages,0.50081
6156,LFSYF,Lifestyle International Holdings Ltd,4971.341926,Retail,1.04484
6157,MPZAF,Mips AB,15910.910102,Leisure Products,1.25577
6158,CNNEF,Canacol Energy Ltd,534.917,Energy ,0.58085
6159,CHCR,Advanzeon Solutions Inc,0.01,Health Care,1.64128
6160,VGTL,VGTel Inc,0.05,Media,3.05114
6161,LCHTF,Livechat Software SA,2369.0,Technology,0.60585
6162,KNDEF,Kinden Corp,309673.496933,Construction,0.79638
6163,HEHSF,Hellenic Exchanges Athens Stock Exchange SA,219.063245,Financial Services,0.84194
6164,TEXAF,Teixeira Duarte SA,39.060001,Construction,0.9819
6165,GSAT,Globalstar Inc,2357.9999133384613,Telecommunication,0.2681
6166,GRWG,GrowGeneration Corp,323.1590970901804,Retail,2.96798
6167,ZPHRF,Zephyr Energy PLC,81.158792,Energy ,1.8843
6168,TRTN,Triton International Ltd,4183.489807017282,Trading Companies & Distributors,1.40798
6169,SLSOF,Seoul Semiconductor Co Ltd,721681.152344,Semiconductors,0.93697
6170,BBU,Brookfield Business Partners LP,2206.157615,Industrial Conglomerates,1.51533
6171,L,Loews Corp,16088.083064444016,Insurance,0.85021
6172,AALBF,Aalberts NV,5186.206906,Machinery,1.70501
6173,SGSVF,Sabina Gold & Silver Corp,600.912682,Metals & Mining,1.08686
6174,FNMFO,Federal National Mortgage Association,858.1429127967698,Financial Services,1.8602
6175,SMFX,S.A.M Trade (Asia) Pte Ltd,0.22,Technology,0.94791
6176,ATCMF,Atico Mining Corp,43.663029,Metals & Mining,2.58109
6177,SIRZF,Sir Royalty Income Fund,116.337,"Hotels, Restaurants & Leisure",3.2357
6178,ELYS,Elys Game Technology Corp,24.87931,"Hotels, Restaurants & Leisure",3.43732
6179,MLLCF,Molecular Partners AG,230.441476,Biotechnology,-0.07332
6180,DHRPY,Deutsche EuroShop AG,1360.474729,Real Estate,1.56079
6181,HWKN,Hawkins Inc,786.0036053435177,Chemicals,0.9183
6182,LCSHY,Lancashire Holdings Ltd,939.9130350000001,Insurance,0.8663
6183,RJIFF,Rojana Industrial Park PCL,12523.763482,Utilities,1.12216
6184,DHSBF,Dah Sing Banking Group Ltd,9277.964368,Banking,1.19385
6185,HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,3319.596985,Real Estate,1.81688
6186,CUBV,CUBA Beverage Co,0.58,Food Products,3.04453
6187,TKRKF,Tokai Rika Co Ltd,132471.422447,Auto Components,1.40548
6188,COO,Cooper Companies Inc,17394.08006366417,Health Care,0.89932
6189,NVDA,NVIDIA Corp,490586.4460856118,Semiconductors,1.58708
6190,ZRSEF,Zur Rose Group AG,1158.974631,Retail,0.15242
6191,PGXFF,Prosper Gold Corp,7.678873,Metals & Mining,1.16008
6192,FBAK,First National Bank Alaska,828.3399829658634,Banking,0.3658
6193,SMGLF,San Miguel Brewery Hong Kong Ltd,332.47779,Beverages,0.51343
6194,EZKGF,Ezaki Glico Co Ltd,245212.676697,Food Products,0.33654
6195,SSUMF,Sumitomo Corp,2369173.695679,Trading Companies & Distributors,1.109
6196,CCRN,Cross Country Healthcare Inc,695.1102688951613,Health Care,1.10104
6197,SLFPF,Abrdn PLC,4125.138016000001,Financial Services,1.17652
6198,WLDFF,Wildflower Brands Inc,21.26,Consumer products,2.17304
6199,VIVE,Viveve Medical Inc,7.8739978046721095,Health Care,0.64375
6200,NCPL,Netcapital Inc,21.72632866242039,Financial Services,2.34023
6201,RBSFY,Rubis SCA,2878.581905,Utilities,1.03263
6202,GATX,GATX Corp,3852.6319665956407,Trading Companies & Distributors,0.97535
6203,OZYMF,Orphazyme A/S,82.348146,Biotechnology,1.96981
6204,MRZM,Marizyme Inc,91.86341538461541,Biotechnology,0.5229
6205,JDWPF,J D Wetherspoon PLC,937.8536900000001,"Hotels, Restaurants & Leisure",1.76109
6206,GRGCF,Georgia Capital PLC,303.820573,Financial Services,1.80872
6207,AXNX,Axonics Inc,2561.0840800608,Health Care,0.50674
6208,TBTC,Table Trac Inc,19.68966809655173,"Hotels, Restaurants & Leisure",0.00126
6209,CE,Celanese Corp,17157.215230967144,Chemicals,1.18044
6210,MDDNF,Meridian Energy Ltd,12063.002341,Utilities,1.37656
6211,HIPH,American Premium Mining Corp,3.24,Beverages,5.18503
6212,QNBC,QNB Corp,120.08,Banking,0.46011
6213,MBINP,Merchants Bancorp,1116.3086131510106,Financial Services,1.06688
6214,TOHZF,Toho Zinc Co Ltd,32601.135369,Metals & Mining,2.00801
6215,HLSTF,Hallenstein Glasson Holdings Ltd,339.999627,Retail,1.83673
6216,INNCF,Innotech Corp,17918.88473,Electrical Equipment,1.17029
6217,EKTAF,Elekta AB (publ),26401.01,Health Care,0.90978
6218,KRCLF,King River Resources Ltd,34.17755,Metals & Mining,-0.14988
6219,RMED,Ra Medical Systems Inc,10.6687072875368,Health Care,1.55193
6220,GAERF,Grupo Aeroportuario del Centro Norte SAB de CV,47136.04,Transportation Infrastructure,1.42876
6221,NTES,NetEase Inc,63631.455346824514,Media,0.411
6222,PECGF,Petronas Chemicals Group Bhd,80480.003357,Chemicals,1.10215
6223,MD,MEDNAX Inc,1713.8151634291714,Health Care,2.05045
6224,TGOSY,Toyoda Gosei Co Ltd,276795.183472,Auto Components,1.24003
6225,AENG,Advanced Engine Technologies Inc,0.0,Auto Components,4.60029
6226,BSMX,Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero Santander Mexico,148037.83,Banking,1.18186
6227,DIFTY,Daito Trust Construction Co Ltd,784090.210342,Real Estate,0.72159
6228,XZJCF,Mitsui Mining and Smelting Co Ltd,196775.137196,Metals & Mining,1.40181
6229,AFHLF,Afcon Holdings Ltd,71410.9131,Construction,1.0994
6230,BTAFF,British American Tobacco PLC,79984.357749,Tobacco,1.05959
6231,MANU,Manchester United PLC,2050.574788307325,Media,0.69585
6232,RYTTF,Royalty North Partners Ltd,7.63,Financial Services,1.75797
6233,DUSCF,Deutsche EuroShop AG,1360.474729,Real Estate,1.56079
6234,PZRIF,Pizza Pizza Royalty Corp,321.023843,"Hotels, Restaurants & Leisure",1.15784
6235,NTCT,Netscout Systems Inc,2625.9912828449615,Communications,0.63817
6236,FKKEF,Charter Hall Social Infrastructure REIT,1319.368456,Real Estate,1.44697
6237,CRKR,Creek Road Miners Inc,6.46886681818182,Technology,0.53727
6238,SHIEF,Shield Therapeutics PLC,31.564101000000004,Pharmaceuticals,2.08298
6239,SVT,Servotronics Inc,26.63591965270019,Electrical Equipment,0.94229
6240,SHFGF,Shefa Gems Ltd,0.6543800000000001,Metals & Mining,1.01471
6241,SCCC,Sachem Capital Corp,182.8669,Real Estate,1.18301
6242,AEEI,American Environmental Energy Inc,17.92,Utilities,2.86007
6243,MQBKY,Macquarie Group Ltd,69347.441038,Financial Services,1.50129
6244,CMPRF,Gentera SAB de CV,23465.96761,Financial Services,2.21686
6245,GBDMF,Global Dominion Access SA,628.214957,Technology,0.80894
6246,GIFOF,Grifols SA,11185.073855,Biotechnology,0.14924
6247,HUMT,Humatech Inc,0.15,Chemicals,-9.24087
6248,KRYPF,Kerry Properties Ltd,29453.053986,Real Estate,1.12054
6249,VRVVF,Vortiv Ltd,10.60854,Technology,1.44
6250,SEGYY,SPT Energy Group Inc,528.326154,,1.83706
6251,SBGI,Sinclair Broadcast Group Inc,1710.9727130154747,Media,1.31913
6252,EVTZF,Evertz Technologies Ltd,1037.4861659999997,Communications,0.74081
6253,CRAWA,Crawford United Corp,84.36,Electrical Equipment,0.40938
6254,BLLSF,Biolight Life Sciences Ltd,4582.3659,Life Sciences Tools & Services,1.09325
6255,DURYY,Duerr AG,1799.254074,Machinery,1.5908
6256,GNZUF,Guangzhou Automobile Group Co Ltd,135507.51003485022,Automobiles,0.92139
6257,BRBMF,Big Rock Brewery Inc,30.197148,Beverages,0.57772
6258,FFXDF,Fairfax India Holdings Corp,1251.7434,Financial Services,1.40479
6259,NUVM,NuVim Inc,1.02,Consumer products,2.86073
6260,SBSAA,Spanish Broadcasting System Inc,12.86,Media,0.30943
6261,LLDTF,Lloyds Banking Group PLC,31405.299849000006,Banking,1.61047
6262,MMMW,Mass Megawatts Windpower Inc,3.82,Electrical Equipment,0.13331
6263,GBFBF,Grupo Bafar SAB de CV,18303.69,Food Products,-0.00943
6264,FUPEF,Fuchs Petrolub SE,3546.97,Chemicals,0.63335
6265,GPFT,Grapefruit USA Inc,13.4283024,Pharmaceuticals,1.39935
6266,FJTCY,Fujitec Co Ltd,207912.912643,Machinery,1.1467
6267,AIKO,Alternative Investment Corp,0.06,Metals & Mining,-5.57745
6268,TMX,Terminix Global Holdings Inc,5245.299608415266,Diversified Consumer Services,0.72367
6269,AXTA,Axalta Coating Systems Ltd,6150.155354889959,Chemicals,1.29184
6270,MEI,Methode Electronics Inc,1668.143649861417,Electrical Equipment,1.07787
6271,OPVS,NanoFlex Power Corp,2.4,Semiconductors,3.99674
6272,AVIZF,Advanced Info Service PCL,654099.262695,Telecommunication,0.27506
6273,AXTI,AXT Inc,261.5767723455497,Semiconductors,2.09402
6274,TYCOF,Toyo Construction Co Ltd,79884.59816,Construction,0.99724
6275,NXDCF,NEXTDC Ltd,5050.598403,Technology,0.15673
6276,SESI,SES Solar Inc,0.01,Semiconductors,-0.61244
6277,SNPMF,China Petroleum & Chemical Corp,501625.74104757723,Energy ,0.65488
6278,XNGSY,ENN Energy Holdings Ltd,135183.651208,Utilities,0.37605
6279,JJSSF,Barclays PLC,28030.648710000005,Banking,1.6708
6280,SLMXF,Slam Exploration Ltd,2.694544,Metals & Mining,1.04
6281,CHLE,Centennial Specialty Foods Corp,0.01,Food Products,2.61452
6282,BLRDY,BillerudKorsnas AB (publ),31032.79686,Packaging,0.81365
6283,MLSPF,Melrose Industries PLC,5832.805533000002,Industrial Conglomerates,2.14988
6284,WEMXF,Weimob Inc,12014.901599,Technology,1.95691
6285,SOLTF,Sosei Group Corp,95686.08667,Pharmaceuticals,1.74766
6286,PSXRF,Pasinex Resources Ltd,10.118807,Metals & Mining,2.44412
6287,SALRF,SalMar ASA,82767.824219,Food Products,0.66853
6288,EA,Electronic Arts Inc,39792.953692532064,Media,0.81613
6289,EVHEF,Event Hospitality and Entertainment Ltd,2371.185971,Media,1.13179
6290,TX,Ternium SA,8557.051697,Metals & Mining,1.50396
6291,PTR,PetroChina Co Ltd,972609.5662350508,Energy ,0.80903
6292,FPHAF,Faron Pharmaceuticals Oy,121.10288000000001,Biotechnology,-1.71226
6293,BTBIF,BTB Real Estate Investment Trust,337.369049,Real Estate,1.50783
6294,GKSKF,Giken Ltd,97906.287689,Machinery,1.01941
6295,FTROF,First Resources Ltd,3060.77115,Food Products,1.02721
6296,YONXF,Yonex Co Ltd,95532.135818,Leisure Products,1.2761
6297,AMBBY,Ambu A/S,21153.9,Health Care,0.97442
6298,ISRJF,ReGen III Corp,156.56778,Energy ,1.45468
6299,LL,LL Flooring Holdings Inc,371.34051598998326,Retail,2.1754
6300,GWSAF,Gowest Gold Ltd,27.645572,Metals & Mining,1.02876
6301,HWAFF,Hwa Fong Rubber Thailand PCL,4674.883653,Auto Components,1.24269
6302,SRPIF,Starts Proceed Investment Corp,61743.94345,Real Estate,0.32819
6303,PNINF,Pininfarina SpA,67.331142,Automobiles,0.92303
6304,CNIGO,Corning Natural Gas Holding Corp,74.46838234821979,Utilities,0.31294
6305,ISENF,Isoenergy Ltd,338.674059,Energy ,1.36453
6306,PTC,PTC Inc,14002.020338995877,Technology,1.13411
6307,CDMGF,Icade SA,4087.328934,Real Estate,1.21232
6308,AINC,Ashford Inc,52.7104378756231,Financial Services,2.21436
6309,HCHOF,Hotel Chocolat Group PLC,453.1506300000001,Food Products,1.50708
6310,TSPPF,Torishima Pump Mfg Co Ltd,34554.645998,Machinery,0.6298
6311,SNNUF,Smith & Nephew PLC,11100.95,Health Care,0.69539
6312,PAHGF,Pets at Home Group PLC,1671.6607940000004,Retail,0.04426
6313,CFXFF,Colefax Group PLC,53.17336400000001,Consumer products,0.29366
6314,HAFC,Hanmi Financial Corp,729.3805028625954,Banking,1.06305
6315,ARBKL,Argo Blockchain PLC,232.49028400000003,Technology,2.48333
6316,IMCI,Infinite Group Inc,5.66511870079435,Technology,0.31977
6317,DNPLY,Dai Nippon Printing Co Ltd,808717.165833,Commercial Services & Supplies,0.9512
6318,TIKK,Tel-Instrument Electronics Corp,9.5071896967632,Aerospace & Defense,0.31397
6319,TMRFF,Tempus Resources Ltd,9.504232,Metals & Mining,1.72452
6320,HMGN,Hemagen Diagnostics Inc,0.0,Health Care,0.65545
6321,TXN,Texas Instruments Inc,162959.49227896528,Semiconductors,0.94013
6322,AFG,American Financial Group Inc,11991.725045373447,Insurance,0.91244
6323,AGEN,Agenus Inc,436.29551201249996,Biotechnology,1.24693
6324,IRICF,Isras Investment Company Ltd,378002.5151,Real Estate,1.12458
6325,BZDLF,Kincora Copper Ltd,10.019097,Metals & Mining,1.40732
6326,RYAM,Rayonier Advanced Materials Inc,230.17617127008313,Chemicals,3.28486
6327,IDDTF,Industrivarden AB,108703.52,Financial Services,0.87662
6328,FRFHF,Fairfax Financial Holdings Ltd,17188.929384,Insurance,1.0058
6329,BBAR,Banco Bbva Argentina SA,127461.29,Banking,1.29879
6330,TGIFF,1933 Industries Inc,11.267483,Pharmaceuticals,1.0864
6331,LCTX,Lineage Cell Therapeutics Inc,222.34288015447154,Biotechnology,1.89456
6332,MLYBY,Malayan Banking Bhd,106413.416971,Banking,0.94845
6333,GOOG,Alphabet Inc,1436856.44,Media,1.13296
6334,AVEVF,AVEVA Group PLC,6677.973426000001,Technology,0.91313
6335,APEAF,Eagers Automotive Ltd,2826.26416,Retail,2.5019
6336,TSRYF,Treasury Wine Estates Ltd,8380.657419,Beverages,0.56606
6337,TOYOF,Toyota Motor Corp,30437083.212891,Automobiles,0.81819
6338,WM,Waste Management Inc,66208.91269308788,Commercial Services & Supplies,0.79474
6339,MLSS,Milestone Scientific Inc,66.37936543973942,Health Care,1.43735
6340,TSSI,TSS Inc,8.0757793260792,Commercial Services & Supplies,0.98721
6341,MBUMF,Mabuchi Motor Co Ltd,235954.506836,Electrical Equipment,1.23758
6342,POAHY,Porsche Automobil Holding SE,24261.124165,Automobiles,1.48494
6343,BTOOY,Americanas SA,17436.234233,Retail,1.22969
6344,ARKAY,Arkema SA,8351.174907,Chemicals,1.19155
6345,XELAP,Exela Technologies Inc,96.74628315442918,Technology,1.77943
6346,UBEOF,UBE Corp,198640.667419,Chemicals,1.321
6347,XFLS,Xfuels Inc,4.49,Chemicals,-5.06849
6348,PMEYF,Prominence Energy Ltd,19.39687,Energy ,-0.09865
6349,BV,Brightview Holdings Inc,1224.8100358715953,Commercial Services & Supplies,1.31313
6350,DNAG,DNAPrint Genomics Inc,0.0,Biotechnology,-7.84537
6351,SWI,SolarWinds Corp,2017.6499893613657,Technology,0.87682
6352,HZNOF,Dexterra Group Inc,396.118591,Commercial Services & Supplies,3.1206
6353,DLR,Digital Realty Trust Inc,39125.370304,Real Estate,0.30016
6354,ARGYF,Avanti Energy Inc,83.230837,Energy ,0.68741
6355,SOHON,Sotherly Hotels Inc,33.33940900000001,Real Estate,1.71478
6356,OBNNF,Osisko Mining Inc,1306.976833,Metals & Mining,0.9866
6357,TORM,TOR Minerals International Inc,0.01,Chemicals,0.52496
6358,CLDT,Chatham Lodging Trust,635.931079,Real Estate,1.71722
6359,SNY,Sanofi SA,125007.140817,Pharmaceuticals,0.47818
6360,BCUCY,Brunello Cucinelli SpA,3176.960083,"Textiles, Apparel & Luxury Goods",0.63685
6361,CLPHY,CLP Holdings Ltd,195420.956521,Utilities,0.27225
6362,DIMC,Dimeco Inc,115.01549307193078,Banking,0.2135
6363,FNEVF,Fraser and Neave Ltd,1991.363239,Food Products,0.91972
6364,ALSMY,Alstom SA,9535.22361,Machinery,0.71268
6365,CYRBY,Cyrela Brazil Realty SA Empreendimentos e Participacoes,5236.942743,Consumer products,1.59974
6366,GBHPF,Global Hemp Group Inc,5.035401,Food Products,2.15075
6367,APCDF,A-Cap Energy Ltd,103.524554,Energy ,0.60268
6368,MRLLY,Minera IRL Ltd,19.47930440251572,Metals & Mining,0.49713
6369,GTIM,Good Times Restaurants Inc,37.46277116660163,"Hotels, Restaurants & Leisure",2.02543
6370,REGN,Regeneron Pharmaceuticals Inc,69283.57176299278,Biotechnology,0.24343
6371,LC,LendingClub Corp,1645.324054879792,Financial Services,1.95038
6372,HONE,HarborOne Bancorp Inc,739.6485419957805,Banking,0.74033
6373,AMRPF,AmorePacific Corp,10273689.756775,Consumer products,1.1255
6374,EXXAF,Exxaro Resources Ltd,5182854.8786,Energy ,1.08133
6375,EPAC,Enerpac Tool Group Corp,1212.8400773298322,Machinery,1.41457
6376,AUB,Atlantic Union Bankshares Corp,2613.4912954167653,Banking,1.14164
6377,CFMS,Conformis Inc,72.316808,Health Care,1.42574
6378,WCHNF,West China Cement Ltd,6037.16,Construction,0.53338
6379,IBAL,International Baler Corp,8.81,Machinery,0.38619
6380,EP,Empire Petroleum Corp,420.8880390922053,Energy ,2.00666
6381,SFHLF,Saf-Holland Se,361.565625,Auto Components,1.5796
6382,FOTB,First Ottawa Bancshares Inc,73.78,Banking,0.27543
6383,NUS,NU Skin Enterprises Inc,2369.32608781616,Consumer products,1.24016
6384,HGTXU,Hugoton Royalty Trust,56.799998,Energy ,0.09057
6385,MTTWF,Metro AG,3015.063009,Retail,0.56946
6386,CP,Canadian Pacific Railway Ltd,85985.395643,Road & Rail,0.8177
6387,TPCFF,Titan Logix Corp,13.982705,Electrical Equipment,0.96628
6388,PEGA,Pegasystems Inc,4477.923669406686,Technology,1.17514
6389,CFTLF,Chinasoft International Ltd,22015.110613,Technology,0.91505
6390,HGLD,Patagonia Gold Corp,18.662657,Metals & Mining,1.24214
6391,ATCO,Atlas Corp,3282.7310552700446,Transportation Infrastructure,1.07975
6392,TALO,Talos Energy Inc,1883.0403234782607,Energy ,2.37762
6393,QRON,Qrons Inc,7.27,Biotechnology,0.03755
6394,VEOEY,Veolia Environnement SA,17838.141205,Utilities,0.87581
6395,BICX,BioCorRx Inc,17.390876,Health Care,1.01883
6396,THNVF,Thanachart Capital PCL,40658.267751,Banking,1.23582
6397,KB,KB Financial Group Inc,23325205.200195,Banking,0.60585
6398,SMLP,Summit Midstream Partners LP,191.62886437500003,Energy ,2.59321
6399,MMRGF,Minaurum Gold Inc,95.214348,Metals & Mining,1.37784
6400,TRGM,Targeted Medical Pharma Inc,0.01,Pharmaceuticals,0.10895
6401,FELE,Franklin Electric Co Inc,3545.284527027427,Machinery,1.0313
6402,EDSA,Edesa Biotech Inc,31.07919700000001,Biotechnology,0.83267
6403,SSBP,SSB Bancorp Inc,17.72,Banking,0.43469
6404,NPFUF,Nippn Corp,121781.594009,Food Products,0.25954
6405,KNTTF,Kintetsu Department Store Co Ltd,101224.705891,Retail,1.03398
6406,RLLCF,Rolls-Royce Holdings PLC,6955.93,Aerospace & Defense,1.64749
6407,HXL,Hexcel Corp,4931.710794827811,Aerospace & Defense,1.24406
6408,DDCCF,DIC Asset AG,1037.7414980000003,Real Estate,1.09121
6409,UFPT,UFP Technologies Inc,586.3939469286272,Health Care,0.88203
6410,JMSFF,James Fisher and Sons PLC,182.73765400000005,Transportation Infrastructure,0.82412
6411,GWRRF,EnGold Mines Ltd,6.73231,Metals & Mining,-1.06942
6412,KOGMF,KGL Resources Ltd,1.018199,Metals & Mining,-0.30847
6413,YUEIY,Yue Yuen Industrial (Holdings) Ltd,18232.872843,"Textiles, Apparel & Luxury Goods",1.14724
6414,PTCAY,Chandra Asri Petrochemical Tbk PT,221145141.699219,Chemicals,1.37157
6415,UNTY,Unity Bancorp Inc,307.1786531692307,Banking,1.07826
6416,RAUMF,Rheon Automatic Machinery Co Ltd,36588.770742,Machinery,1.15462
6417,TYGIF,Toyo Gosei Co Ltd,75957.567215,Chemicals,1.57162
6418,BRBW,Brunswick Bancorp,45.56,Banking,0.1245
6419,PSHIF,PetroShale Inc,441.957349,Energy ,2.42003
6420,CMSC,CMS Energy Corp,20680.40202358323,Utilities,0.25718
6421,NGLOY,Anglo American PLC,51496.74841300001,Metals & Mining,1.42844
6422,ACRE,Ares Commercial Real Estate Corp,796.433244,Real Estate,1.22485
6423,EACO,EACO Corp,92.37,Electrical Equipment,0.36065
6424,EDU,New Oriental Education & Technology Group Inc,2314.7681097182203,Diversified Consumer Services,0.80002
6425,HHUSF,Hua Hong Semiconductor Ltd,38076.048248,Semiconductors,1.2202
6426,LNC,Lincoln National Corp,9780.336772470713,Insurance,1.89511
6427,NLS,Nautilus Inc,66.24638994285715,Leisure Products,1.7439
6428,MCHIF,Maruichi Steel Tube Ltd,212679.143288,Metals & Mining,0.69663
